,CL,EW,DD,WELL,IQV,BAX,BRK.B,MCO,FB,TSLA,GOOG,GOOGL,AMZN,EQIX,NVDA,WM,JNJ,DG,UNH,BK,JPM,MSCI,PG,AFL,HD,CCI,V,FIS,BAC,TMUS,XOM,FDX,MA,FCX,PFE,ADSK,CVX,AIG,DIS,ORLY,ABBV,ROP,PEP,ADM,ADBE,A,KO,STZ,CSCO,PPG,AVGO,APTV,CMCSA,SO,TMO,SHW,WFC,NSC,ABT,PGR,VZ,ETN,COST,COF,ACN,AON,CRM,HCA,MRK,EMR,INTC,ILMN,WMT,GD,LLY,PXD,MCD,KMB,PYPL,TEL,NKE,CNC,QCOM,INFO,T,LHX,DHR,MAR,NFLX,GPN,TXN,TT,LIN,CARR,PM,SYY,UNP,O,LOW,EA,INTU,FTNT,MS,WMB,NEE,OTIS,BMY,BDX,UPS,EL,CVS,CHTR,MDT,ICE,HON,ITW,SCHW,EOG,RTX,D,ORCL,REGN,C,BSX,AMGN,ATVI,AMD,APD,IBM,FISV,COP,VRTX,AMAT,NOC,GS,KLAC,CAT,EXC,SBUX,SLB,BLK,PSA,PLD,MRNA,AMT,JCI,AXP,NXPI,DE,HUM,ANTM,NEM,NOW,SPG,BA,MET,TGT,ECL,GE,AEP,MMM,APH,LMT,DOW,SPGI,MPC,MDLZ,SNPS,ISRG,SRE,MO,XLNX,ZTS,CTSH,MU,PRU,PNC,DLR,GILD,GIS,TJX,TRV,ADI,HPQ,TFC,PH,ADP,IDXX,CB,MCK,SYK,MCHP,BKNG,CDNS,CME,HLT,DUK,MSI,USB,PSX,SUM
02/01/2022,0.15,0.13,0.08,0.08,0.09,0.09,1.18,0.11,1.46,1.41,1.53,1.62,2.54,0.13,1.15,0.12,0.94,0.1,0.91,0.09,0.9,0.09,0.81,0.08,0.79,0.15,0.73,0.14,0.69,0.13,0.67,0.12,0.64,0.11,0.63,0.11,0.55,0.1,0.52,0.09,0.5,0.09,0.49,0.09,0.49,0.08,0.49,0.08,0.48,0.08,0.47,0.07,0.46,0.15,0.46,0.14,0.45,0.14,0.45,0.13,0.44,0.13,0.44,0.13,0.44,0.12,0.44,0.12,0.43,0.11,0.41,0.11,0.41,0.1,0.39,0.1,0.39,0.1,0.39,0.09,0.39,0.09,0.38,0.09,0.36,0.09,0.36,0.09,0.36,0.09,0.34,0.08,0.33,0.08,0.33,0.08,0.33,0.08,0.33,0.08,0.31,0.08,0.3,0.07,0.3,0.07,0.3,0.15,0.3,0.15,0.3,0.15,0.29,0.14,0.29,0.14,0.28,0.14,0.28,0.13,0.27,0.13,0.27,0.13,0.26,0.13,0.26,0.13,0.25,0.12,0.25,0.12,0.25,0.12,0.24,0.12,0.24,0.12,0.24,0.11,0.23,0.11,0.23,0.11,0.23,0.11,0.23,0.1,0.22,0.1,0.22,0.1,0.22,0.1,0.22,0.1,0.22,0.1,0.21,0.09,0.21,0.09,0.2,0.09,0.2,0.09,0.2,0.09,0.2,0.09,0.19,0.09,0.19,0.09,0.18,0.09,0.18,0.09,0.18,0.09,0.18,0.09,0.17,0.09,0.17,0.08,0.17,0.08,0.17,0.08,0.17,0.08,0.17,0.08,0.17,0.08,0.17,0.08,0.16,0.08,53.93
