,TSLA,AAPL,AMZN,INTU,MSFT,GOOGL,CRM,ADBE,MA,NVDA,ENPH,META,TTD,ANET,TEAM,SNOW,BA,CRWD,RIVN,PYPL,MPWR,PROSY,TWTR,ALB,ZS,ADSK,WDAY,TTWO,DDOG,MELI,PANW,NOW,DASH,TTM,SAFRY,NIO,ADYEY,MRVL,LCID,SQ,FTNT,MU,SHOP,BYDDY,TSM,SNAP,EADSY,PDD,MPNGY,MTCH,SE,NTES,GLBE,IS,CPNG,CSIQ,WIX,SHLS,GLOB,LI,MNDY,FSLR,LSRCY,CYBR,SEDG,RNW,AY,CALX,PLUG,CD,WOLF,GTLB,TTNDY,PCTY,RBLX,MTUAY,BZ,BE,GDS,BILL,IOT,JKS,CFLT,BRZE,BILI,ETSY,AMADY,FLYW,PAYC,XPEV,PCOR,AXON,EPAM,NET,AFRM,RUN,ZI,NOVA,LSCC,RKLB,NEP,MDB,PAGS,HCP,U,KRNT,ESTC,SPT,VICR,ORA,PINS,PSTG,GTLS,STNE,S,TOST,LITE,HXL,APPS,FIVN,SPLK,AVAV,SQSP,CHPT,AMBA,HWM,LTHM,ALGM,FOUR,SPR,HUBS,MXL,ASAN,OKTA,DT,CGNX,SABR,COUP,OLED,PLTR,PATH,POWI,ONTO,SLAB,BMBL,FSR,LFG,SMAR,DOCN,CXM,RPD,IIVI,TER,AMPL,ANGI,TENB,DNA,CARG,TWLO,RNG,SONO,MQ,APP,TASK,SITM,NRGV,AGPXX,n/a,SUM
08/25/2022,2.14,2.06,1.97,1.95,1.85,1.76,1.74,1.72,1.7,1.66,1.58,1.54,1.42,1.39,1.33,1.32,1.3,1.29,1.26,1.23,1.23,1.21,1.2,1.18,1.17,1.17,1.14,1.11,1.11,1.09,1.08,1.07,1.05,1.02,1.02,1.01,1.0,1.0,0.99,0.98,0.95,0.95,0.92,0.91,0.89,0.88,0.88,0.86,0.84,0.83,0.82,0.79,0.67,0.57,0.52,0.49,0.45,0.44,0.44,0.44,0.42,0.42,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.4,0.4,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.35,0.35,0.35,0.34,0.34,0.34,0.33,0.33,0.33,0.32,0.32,0.32,0.31,0.31,0.31,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.28,0.28,0.28,0.28,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.23,0.22,0.21,0.21,0.2,0.19,0.19,0.19,0.18,0.18,0.16,0.15,0.09,0.06,-0.02,99.97
