,NIO,300750.SZ,TSLA,APTV,ADI,IFX.DE,NXPI,6594.T,002594.SZ,LI,175.HK,PLUG,SEDG,006400.KS,ALB,002460.SZ,603799.SS,6752.T,BMW.DE,UMI.BR,300014.SZ,MG.TO,XPEV,051910.KS,002812.SZ,VOW.,002709.SZ,300450.SZ,MIN.AX,002074.SZ,1114.HK,CHPT,002340.SZ,000009.SZ,BLDP.TO,603659.SS,LYC.AX,NKLA,Taiwan Dollar,LTHM,ITM.L,300073.SZ,489.HK,2238.HK,THRM,PLS.AX,1585.HK,300001.SZ,247540.KQ,600549.SS,ORE.AX,066970.KQ,002850.SZ,819.HK,NIU,PCELL.ST,1958.HK,601958.SS,Japanese Yen,Hong Kong Dollar,Euro,Cash,SUM
07/09/2021,6.5,6.03,5.14,4.95,4.72,4.46,4.42,4.36,3.15,3.11,2.85,2.59,2.52,2.43,2.34,2.31,2.24,2.24,2.23,2.18,2.15,2.07,2.06,2.03,1.92,1.8,1.36,1.29,1.24,1.0,0.94,0.93,0.86,0.83,0.81,0.81,0.73,0.71,0.6,0.54,0.54,0.49,0.49,0.48,0.45,0.44,0.43,0.39,0.35,0.35,0.27,0.26,0.24,0.23,0.21,0.2,0.12,0.12,0.01,0.0,0.0,-1.51,100.01000000000002
