,ENPH,SEDG,RUN,968.HK,FSLR,DQ,SHLS,NOVA,009830.KS,AY,SPWR,HASI,CSIQ,3800.HK,ECV.DE,JKS,ARRY,SCATC.OL,SLR.MC,MBTN.SW,3868.HK,6865.HK,S92.DE,3576.TW,NEOEN.PA,ENLT.TA,9519.T,6443.TW,ENRG.TA,SPK.MC,6244,AZRE,1407.T,1108.HK,SOL,NOFR.TA,SOL.MC,DORL.TA,1250.HK,3691,451.HK,SUNW,MAXN,BEEM,GRE.MC,6477 TT,AGPXX,-SouthKore,Cash/Receivables/Payables,Cash/Receivables/Payables,Cash/Receivables/Payables,-Taiwan,-IsraelShe,-HongKong,-NorwayKrn,-SwissFran,SUM
07/09/2021,11.73,10.01,7.33,6.41,6.3,3.65,3.01,2.68,2.62,2.57,2.55,2.48,2.38,2.32,2.23,2.22,2.14,2.05,1.87,1.74,1.58,1.56,1.51,1.5,1.48,1.45,1.13,0.86,0.81,0.79,0.79,0.75,0.7,0.7,0.66,0.63,0.62,0.58,0.52,0.51,0.48,0.48,0.46,0.42,0.35,0.34,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
