,Call Option On Spx 09/30/2021 2185.75 C,Put Option On Spx 09/30/2021 4371.50 P,Option on CBOE Mini-Spx Index Xsp,Put Option On Spx 09/30/2021 3362.66 P,Option on CBOE Mini-Spx Index Xsp,Us Dollars,Option on CBOE Mini-Spx Index Xsp Sep21,Option on CBOE Mini-Spx Index Xsp Sep21,Option on CBOE Mini-Spx Index Xsp,Option on CBOE Mini-Spx Index Xsp Sep21,Put Option On Spx 09/30/2021 2185.75 P,Put Option On Spx 09/30/2021 2690.15 P,Option on CBOE Mini-Spx Index Xsp,Call Option On Spx 09/30/2021 4371.50 C,Call Option On Spx 09/30/2021 3651.88 C,SUM
07/09/2021,116.63,3.52,1.81,0.34,0.05,0.02,0.01,0.0,0.0,-0.04,-0.09,-0.12,-0.3,-2.64,-19.19,99.99999999999999
