,PG,KO,WMT,PEP,COST,PM,MDLZ,MO,EL,CL,KMB,STZ,SYY,MNST,GIS,WBA,ADM,KR,KHC,HSY,BF.B,CLX,CHD,MKC,TSN,CAG,K,SJM,HRL,LW,DAR,BG,KDP,TAP,SAM,FRPT,USFD,CPB,CASY,POST,BJ,HLF,INGR,PFGC,CHG.BK,WDFC,HAIN,FLO,SPB,MED,SMPL,SAFM,LANC,SFM,UNFI,NUS,PSMT,EPC,CENTA,ENR,CHG.BK,JJSF,TWNK,COKE,BGS,VGR,THS,COTY,FIZZ,USNA,RAD,IPAR,IMKTA,TPB,UVV,FDP,CHEF,ELF,WMK,SPTN,PPC,SEB,ANDE,CALM,MGPI,JBSS,CENT,CVGW,TR,LNDC,VLGEA,GO,CELH,CHG.BK,BRBR,CHG.BK,BYND,TTCF,UTZ,APPH,AVO,VERU,VITL,REYN,SUM
07/09/2021,13.73,8.82,8.31,8.15,6.55,4.66,3.8,3.51,3.1,2.86,2.02,1.69,1.69,1.61,1.58,1.58,1.51,1.28,1.21,1.16,1.04,1.03,0.98,0.98,0.97,0.8,0.76,0.68,0.65,0.56,0.55,0.55,0.48,0.48,0.46,0.4,0.4,0.39,0.37,0.35,0.34,0.33,0.31,0.3,0.3,0.25,0.25,0.24,0.24,0.24,0.23,0.23,0.22,0.19,0.19,0.19,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.13,0.13,0.13,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.07,0.05,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100.04000000000002
